lat,lng
34.26632046577283, -117.62686834933587
34.266452303520886, -117.62757246876758
34.26671597839698, -117.62902471509553
34.26679780836284, -117.63027892783332
34.267043297782685, -117.63090053326913
34.26678417004071, -117.63156064523638
34.266888730453736, -117.63181368815715
34.26778885384989, -117.63203922641262
34.26853894935501, -117.63192920774434
34.27055280894508, -117.63274334583727
34.27067100236617, -117.63268833650669
34.26932085991732, -117.63161565454779
34.26791159722015, -117.63087852951767
34.26781613018328, -117.6301964138182
34.26828437223094, -117.62905221974162
34.268220727839015, -117.62784751534983
34.26890262958649, -117.62677483340306
34.26900264137781, -117.62630175315988
34.269334497833185, -117.62592768971177
34.270057303983194, -117.626290751297
34.27120741660859, -117.62588368225055
34.27175291910966, -117.6253555926658
34.27191656915883, -117.62523457213848
34.272298418034914, -117.625284080536
34.272843913421084, -117.62510254974502
34.273471228739936, -117.62510254974502
34.27337576801288, -117.62442593491465
34.273830341922285, -117.62367780801846
34.273989338448324, -117.62316152075398
34.2738139422869, -117.62297579953113
34.272498459412944, -117.62343568065442
34.272067268880974, -117.62320574009277
34.272673858318676, -117.62218869530092
34.27282002379392, -117.62110089956701
34.272118427195295, -117.62080905193106
34.272615392057425, -117.61928790667713
34.27305388802579, -117.6181647354722
34.273010038531886, -117.61712115907707
34.273034975152484, -117.61695684975348
34.273426607809434, -117.61637827415225
34.274168879835265, -117.61529538016428
34.274083329156056, -117.61493136219497
34.27338236224752, -117.61492468296619
34.272891129986256, -117.61463413651362
34.272932332767006, -117.61449882130266
34.27336554958952, -117.6146641239798
34.27444339862802, -117.6142462689967
34.27516276934611, -117.6152857247176
34.27473329503097, -117.61379150711883
34.27455820123114, -117.61357991805954
34.27400551982593, -117.6136341468284
34.273766521336256, -117.61345338426554
34.2736918341689, -117.61305570662722
34.27387108325908, -117.61211574130027
34.2726910197252, -117.61249534268231
34.27152587745484, -117.61332685047154
34.272347453776355, -117.61238688513168
34.273512584709096, -117.6111215471907
34.27454326395617, -117.61077809832126
